experiment_id,candidate_id,sample_id,feature_id,reference_attribution,candidate_attribution,absolute_error,relative_error,sign_agreement,top_1_overlap,top_3_overlap,top_5_overlap,top_10_overlap,top_20_overlap,pass
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F002,0.14412998904896815,0.144129992,2.951031863318576e-09,2.0474794196480257e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F003,0.12694118584313832,0.126941174,1.1843138331135705e-08,9.3296263560751e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F004,0.10654309352517677,0.106543094,4.748232362850047e-10,4.4566308389834874e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F005,0.19150110196919248,0.191501096,5.969192473642693e-09,3.117053851002372e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F006,0.1546703267984028,0.154670343,1.6201597174969606e-08,1.0474922701939303e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F007,0.05054263809723268,0.050542634,4.097232678135221e-09,8.106487576396518e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F008,0.26067229331621633,0.260672301,7.683783664891308e-09,2.9476794664825632e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F009,-0.3139936946916484,-0.313993692,2.6916484041628053e-09,8.5723008126201e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F010,0.15682984528162583,0.156829849,3.7183741641300116e-09,2.3709608062500946e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F011,0.12002393840065761,0.120023936,2.400657617140922e-09,2.000149011214057e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F012,0.09766394077191419,0.0976639464,5.628085816833384e-09,5.762706043141653e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F013,0.24988337583989007,0.249883369,6.839890070997612e-09,2.737232938368895e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F014,0.21384606449997334,0.213846073,8.500026654756354e-09,3.974834269048432e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F015,0.06891287058928072,0.0689128712,6.107192807025541e-10,8.862194761011022e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F016,0.3601292771558716,0.360129327,4.984412838027197e-08,1.3840621005300374e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F017,0.4871203487595411,0.487120301,4.775954109970115e-08,9.804464383662375e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F018,1.5505608796422323,1.55056083,4.964223232484244e-08,3.201566154325821e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F019,1.5671781188614289,1.56717801,1.0886142898236528e-07,6.946334157693207e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F020,0.8780267303699795,0.878026664,6.636997951225965e-08,7.558993048456841e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F021,0.9875273719624292,0.98752743,5.8037570749291945e-08,5.877059451421464e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F022,0.9887505642918383,0.988750577,1.2708161745145219e-08,1.2852747906391378e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F023,0.29979440813869235,0.299794406,2.1386923343413855e-09,7.133863328604759e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F024,-0.017547038548228006,-0.0175470393,7.517719953498148e-10,4.28432406575942e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F025,0.3854994006751093,0.385499388,1.2675109295479103e-08,3.287971206513345e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F026,1.377281507521804,1.37728179,2.8247819616744607e-07,2.0509837286330813e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F027,1.364704709167195,1.36470473,2.08328048145745e-08,1.5265430444134413e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F028,0.6652978292967389,0.665297866,3.670326109705968e-08,5.516816601650017e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F029,1.0718342878949858,1.07183421,7.789498579491294e-08,7.267446719575815e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F030,1.158459868974763,1.15845978,8.897476289071449e-08,7.680435487977427e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F031,1.1272348517600652,1.12723482,3.176006524441277e-08,2.8175198091881726e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F032,-0.08100736982516808,-0.0810073689,9.251680810340446e-10,1.1420789034760208e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F033,0.31623606462232123,0.316235989,7.562232123836665e-08,2.3913250162874977e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F034,-0.00424228358026462,-0.00424228376,1.797353802249213e-10,4.2367601510908424e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F035,-0.17339305725470705,-0.173393026,3.125470704468114e-08,1.8025350922078328e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F036,0.485241355769276,0.485241443,8.723072397742726e-08,1.797677031034098e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F037,-0.002980886653615694,-0.00298089511,8.456384305906978e-09,2.836868787228031e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F038,-0.007583519708945631,-0.00758351944,2.689456305229876e-10,3.5464486260348926e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F039,-0.13308898566664307,-0.133088976,9.666643069339287e-09,7.263293067355685e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F040,-0.030191931839788168,-0.0301919095,2.2339788168651564e-08,7.399257618623553e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F041,0.2932799538539763,0.293279916,3.785397634237242e-08,1.2907113440566027e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F042,0.0017303168960889558,0.00173031678,1.160889557226541e-10,6.709115306280056e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F043,-0.19198857912004733,-0.191988572,7.120047329500778e-09,3.708578584275437e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F044,-0.24824177362518657,-0.248241782,8.374813426081928e-09,3.3736519457546375e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F045,0.013543700641425802,0.0135437008,1.5857419891074365e-10,1.170833608251178e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F046,0.007770559802664513,0.00777056161,1.8073354869987956e-09,2.3258755262124912e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F047,-0.05984012305823799,-0.0598401204,2.658237990837975e-09,4.442233496496836e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F048,0.05987317355685513,0.0598731749,1.3431448661616052e-09,2.2433166414440426e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F049,0.28437987049873936,0.28437981,6.049873935154437e-08,2.1273917610779896e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F050,1.2802658172837225,1.28026569,1.2728372245085495e-07,9.941976168738662e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F051,0.9483210999125625,0.948321044,5.591256257986288e-08,5.8959526035029856e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F052,0.26467541820363794,0.264675438,1.979636204962887e-08,7.479486453251883e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F053,0.6277647763333505,0.627764821,4.4666649490210375e-08,7.115188869165201e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F054,0.7229296726879594,0.722929597,7.568795934442818e-08,1.046961581518838e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F055,0.5143161718404058,0.514316201,2.9159594183703064e-08,5.669585321293648e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F056,-0.05754217955005288,-0.0575421751,4.450052874804822e-09,7.733549388642739e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F057,0.3188077775931548,0.31880784,6.240684519154271e-08,1.95750698626879e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F058,1.2918177501875696,1.29181767,8.01875696954113e-08,6.207343852007623e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F059,0.6585417113965168,0.658541739,2.7603483165883347e-08,4.1916074089440505e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F060,0.2971142178096125,0.297114253,3.5190387492889386e-08,1.1844060426431359e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F061,0.7536072224854241,0.753607154,6.848542410953229e-08,9.087681495894487e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F062,0.875790528610239,0.875790596,6.738976099374128e-08,7.694735075598465e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F063,0.3905781163884916,0.390578151,3.461150838157678e-08,8.861609734210038e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F064,0.27485012351391835,0.2748501,2.351391836796779e-08,8.555178388623518e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F065,0.20619769123933623,0.206197709,1.776066377301433e-08,8.613415439457711e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F066,0.16532967410005256,0.16532968,5.8999474472631874e-09,3.568595582963961e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F067,0.1376289817387218,0.137628987,5.261278218648968e-09,3.822798186966977e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F068,0.12162845426400774,0.121628463,8.735992262920433e-09,7.182523461128607e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F069,0.26969046963833215,0.269690454,1.563833212925303e-08,5.7986224541878633e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F070,0.23298578397046324,0.232985795,1.1029536756135272e-08,4.7339955975741167e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F071,0.08119081555178423,0.0811908096,5.9517842321277215e-09,7.33061269514114e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F072,0.2901146282166052,0.290114671,4.278339477137294e-08,1.474706568033861e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F073,0.283804111964074,0.283804089,2.296407403123979e-08,8.091522660583137e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F074,0.19101149868832526,0.191011503,4.3116747394655874e-09,2.257285435208786e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F075,0.16780208392401105,0.167802095,1.1075988959330374e-08,6.600626583604362e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F076,0.1568700447087024,0.156870037,7.708702398634415e-09,4.914069102835395e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F077,0.2995860234289585,0.299586028,4.571041489764838e-09,1.5257859620573317e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F078,0.25514682234680724,0.255146801,2.1346807266287016e-08,8.366479766411301e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F079,0.09182834024255741,0.0918283314,8.842557408517138e-09,9.629442702721415e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F080,0.24826282873251548,0.248262808,2.0732515482180247e-08,8.351034904431051e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F081,0.34903682450594536,0.349036813,1.1505945363143866e-08,3.296484655861255e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F082,1.307943494682944,1.30794346,3.46829440722729e-08,2.6517157823152235e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F083,1.3312772710256902,1.33127725,2.1025690077891568e-08,1.579362206168532e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F084,0.7320451754340377,0.732045174,1.4340376663923848e-09,1.9589469537069595e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F085,0.8100219763013747,0.810022056,7.969862525492033e-08,9.83906950510536e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F086,0.8191838512283611,0.819183886,3.477163890153179e-08,4.2446685013860965e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F087,0.9872714140431622,0.987271428,1.3956837796591515e-08,1.413677900328768e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F088,-0.37837962928803953,-0.378379613,1.628803952824498e-08,4.304681929863035e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F089,0.1451999654512905,0.145199984,1.8548709512788975e-08,1.277459636793882e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F090,1.0804141011494877,1.08041418,7.885051234168827e-08,7.298175047678168e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F091,1.066786714420335,1.06678665,6.442033484432841e-08,6.038726764546632e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F092,0.5460514861892464,0.546051502,1.581075359524675e-08,2.8954693824910093e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F093,0.692735236232503,0.692735195,4.123250296750314e-08,5.952130166172788e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F094,0.7277192499381938,0.727719247,2.938193799373323e-09,4.0375375525971976e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F095,-0.4284585406887723,-0.428458571,3.031122769447947e-08,7.074483250060178e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F096,-0.782153043795509,-0.78215301,3.3795508946887765e-08,4.320830714010937e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F097,-0.10356120203119132,-0.103561126,7.603119131505132e-08,7.341667518705672e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F098,-0.11667475355469398,-0.116674744,9.55469398045139e-09,8.189170055518829e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F099,-0.8827139993656217,-0.882713914,8.53656216825982e-08,9.67081316756591e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F100,-0.3234270056055288,-0.323426992,1.36055287591752e-08,4.206676784365165e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F101,-0.24314430545693935,-0.243144304,1.4569393469443526e-09,5.992076780109396e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F102,-0.20721814017168008,-0.20721817,2.982831992515145e-08,1.4394647061516286e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F103,-0.6893002804715553,-0.689300299,1.8528444667431643e-08,2.688007707577922e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F104,-0.8727710554173993,-0.872771025,3.0417399266013945e-08,3.48515215728218e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F105,-0.1871183726950029,-0.187118381,8.304997106689527e-09,4.4383653978363805e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F106,-0.11159391045553803,-0.11159391,4.5553802396902654e-10,4.082104678557034e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F107,-0.5584534531708679,-0.558453381,7.21708679485289e-08,1.2923345274122075e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P0-BASELINE,GOLD-MODEL-C1-B6-R00000,F108,0.40870922764838113,0.408709228,3.516188451513358e-10,8.603154060760256e-10,True,1.0,1.0,1.0,1.0,1.0,True
